document	label
주변 사람들한테 이벤트에 당첨돼서 비싼 향수를 선물로 받았다고 이야기 했더니 다들 부러워 해.	0
내가 달리기 운동을 너무 좋아해서 매번 연습하고 마라톤 대회에 출전해. 그래서 내 기록을 새롭게 세우려고 노력하고 있어.	0
비싼 건 못샀어. 알바비를 모아서 샀거든.	0
알았어. 사용 설명서 보고 꼼꼼히 알아볼게.	0
할 일 너무 많아! 영화도 보고 게임도 다운 받고. 그리고 프로젝트도 해야 돼!	0
그런 보험도 있었어? 당장에 가입해야겠다.	0
응. 프로젝트 최종 발표가 끝났어.	0
어. 그거 좋은 생각인데?	0
200만원 짜리야.	0
일주일이나 늦었지만 안전하게 배달 되었어. 꼼꼼하게 살펴볼게.	0
최종 발표를 마쳤으니까 이제 완전히 끝난거야! 마음이 홀가분해.	0
신나는 음악을 들으면서 춤이라도 추고 싶은게 지금 내 심정이야. 신나는 음악 너무 좋아.	0
프로젝트를 하느라고 너무 바빠서 여행 다닐 시간이 없었는데 이번 기회에 여행을 다녀오는 것도 정말 좋을 것 같아. 여행 계획도 세워볼게!	0
프로젝트를 하느라고 시간이 없어서 여행을 다닐 생각도 못했는데 이번 기회에 여행을 다녀오는 것도 좋을 것 같아.	0
비싼 건 못샀어. 알바비를 모아서 샀거든.	0
알았어. 바로 사용 설명서 보고 확인 해볼게.	0
할 거 많아. 영화도 봐야되고 프로젝트도 해야되고.	0
알았어. 바로 가입 해야지.	0
나 드디어 프로젝트가 끝났어!	0
그럼! 한달 동안 얼마나 고생했는데.	0
아무거나 다 추천해줘. 다 할 수 있을 것 같아!	0
친구랑 약속은 벌써 다 해놨어.	0
친구들 만나면 여행 계획도 세우고 그렇게 할 거야.	0
나 이벤트에 당첨되었어.	0
유명한 인플루언서가 이벤트를 하더라고.	0
한 명 뽑는데 내가 됐어.	0
당연히 마음에 들지. 정말 비싼 향수야.	0
아직 안했어. 선물오면 같이 하려고.	0
나 축하해줘. 기분 좋은 일이 있었어.	0
내가 마라톤 대회 나갔잖아. 그런데 내 기록이 놀라게 향상되었어.	0
선수처럼 그렇게 잘 뛰진 않고 기록이 조금 더 단축되었을 뿐이야.	0
결승선을 통과하는 순간 힘든게 싹 사라지더라고.	0
같이 뛰는 사람들은 있지. 같이 운동도 해.	0
드디어 구매한 노트북이 도착했어. 뜯어봐야지.	0
200만원짜리 노트북을 구입했는데 늦게 와서 걱정하고 있었어. 오늘 도착해서 너무 기뻐.	0
알았어. 지금 노트북에 이상이 없는지 꼼꼼하게 살펴볼게.	0
지금 하고있는 만화작업을 노트북으로 할 거야.	0
노트북을 오래 쓸 수 있도록 보험 가입도 생각해볼게.	0
나 드디어 프로젝트가 끝났어.	0
오늘 발표를 했으니까 이제 완전히 끝난 거야.	0
신나는 음악을 들으면서 그동안에 스트레스를 날려버려야겠어.	0
한 달 동안 못 만났던 친구들을 만나보는 것도 좋을 것 같아.	0
한동안 가지 못했던 여행을 다녀오는 것도 좋을 것 같네.	0
나 축하해줘. 기분 좋은 일이 생겼어.	0
내가 달리는 운동을 너무 좋아해서 연습을 하고 매번 마라톤 대회에 출전하고 있어.	0
달리는 동안에는 너무 힘들고 지쳤는데 결승선을 통과하는 순간 기분이 엄청 좋았어.	0
함께 달리는 크루가 있어서 지치고 힘들 때 큰 힘이 되어 줘.	0
내가 좋아하는 인플루언서가 있는데 거기서 이벤트를 해서 당첨됐어.	0
당첨자가 한 명이었는데 내가 당첨됐어. 너무 운이 좋은 것 같아.	0
내가 예전부터 갖고 싶었던 향수라서 너무 맘에 들어.	0
주변 사람들한테 이벤트에 당첨돼서 선물을 받았다고 자랑했어. 다들 부러워 해.	0
드디어 구매한 노트북이 오늘 도착했어.	0
비싼 거 못샀어. 알바비를 모아서 산거야.	0
알았어. 사용설명서보고 챙겨서 볼게.	0
할거 많아. 영화도 봐야되고. 어 게임도 다운받아서 할거야.	0
그런 보험 있으면 당장에 가입해야지.	0
나 드디어 프로젝트 끝냈어.	0
당연하지. 한달간 정말 고생많았어.	0
신나는 음악 듣는 거 정말 좋아해.	0
나 친구들이랑 벌써 약속 끝냈어. 내일 만날 거야.	0
알았어. 친구들 만나서 여행계획 세워볼게.	0
나 이벤트에 당첨됐어.	0
유명한 인플루언서가 이벤트를 하더라고.	0
딱 한 명 뽑는데 내가 됐어.	0
당연히 선물은 맘에 들지. 아주 비싸고 고급스러운 향수야.	0
아니 아직 안했어. 선물오면 같이 자랑해야지.	0
나 축하해줘. 기분 좋은 일이 있었어.	0
이번 출전한 마라톤 대회에서 내 기록이 아주 좋게 나왔어.	0
선수들하고 기록차이는 많이 나.	0
결승선에 도착하는 순간 힘든게 싹 잊혀지더라고.	0
맞아 있어. 같이 운동하고 대회도 같이 출전해.	0
200만원짜리 노트북을 샀는데 배송이 늦어져서 기다리고 있었어. 근데 오늘 도착해서 너무 좋아.	0
너의 말대로 노트북에 문제가 없는지 꼼꼼히 살펴볼게.	0
비싼 핸드폰을 오래 쓸 수.	0
비싼 노트북을 오래 쓰려면 아무래도 보험 가입하는게 나을 거 같아.	0
나 드디어 프로젝트가 끝났어.	0
한동안 못만났던 친구들을 이번 기회에 만나봐야겠어.	0
이번에는 친구들을 만나고 다음에 여행을 생각해볼게.	0
에이 그러게 250만원짜린데 설마 문제가 있겠어?	0
동영상 편집할려고. 일부러 비싼거 샀어.	0
어 오늘 발표했으니까 이제 완전히 완전히 끝났어.	0
당연하지. 이제 사람 좀 만나고 다녀야지. 나 완전 사람들이 없어진 줄 알어.	0
그 저번에 내가 비싸서 못 사왔던 향수 있잖아? 그거 당첨됐어!	0
딱 한명 뽑는 건데 내가 됐지 뭐야!	0
어! 진짜 완전 마음에 들어! 완전 짱이야!	0
나 축하해줘. 기분 좋은 일 있어!	0
나 마라톤 자주 나가는 거 알지? 나 거기서 오늘 기록 갱신했잖아!	0
어! 진짜 짱이였어! 그리고 이번에 진짜 열심히 뛰었거든!	0
원래는 혼자 뛰었는데 이번에는 참여해서 같이 뛰었어.	0
나 프로젝트 끝났어!	0
그렇지. 한 달간 정말 고생 많았어.	0
그거 좋은 생각이야. 약속 잡아야 되겠어.	0
알았어. 친구들이랑 만나서 여행 계획도 좀 세울게.	0
유명한 인플루언서가 하는 이벤트 있어.	0
한 명 뽑는데 내가 됐잖아.	0
이번 마라톤 대회에서 내가 내 기록을 갱신했잖아!	0
선수처럼 잘 뛰진 않아. 한 10분 정도 단축한 것 같아. 내 기록을.	0
맞아. 결승선을 통과하는 순간 힘든게 싹 사라지더라고.	0
맞아. 같이 운동하고 대회도 출전하는 사람들 있어!	0
150만 원짜리 노트북을 샀는데 오늘 배송돼서 기분이 너무 좋아!	0
노트북을 오래 사용할 수 있도록 노트북 보험도 생각해 볼게.	0
드디어 프로젝트가 끝났어!	0
신나는 음악을 듣는 것도 좋을 것 같아. 틀어줘!	0
나 드디어 프로젝트 끝났어!	0
완전히 끝났어! 지금 마음이 너무 홀가분해! 너무 기분이 좋아.	0
여행 가고 싶다. 그런데 갈만한 친구가 없어. 다들 일해야 되니까.	0
한 명 뽑는 거였는데 운이 좋게도 내가 당첨이 된 거야 너무 행운이야.	0
마라톤 대회에서 기존에 기록을 갱신했어! 너무 기분이 좋아.	0
그런건 아니고. 그냥 혼자서 틈틈히 연습을 했어. 운동이 좋아서.	0
드디어 구매한 노트북이 도착했어! 뜯어봐야지!	0
할게 너무 많지. 영화도 보고 음악도 듣고 게임도 하고 쇼핑도 하고 채팅도 하고. 두루두루 많이 할거야.	0
그래 알았어. 참고할게. 될 수 있으면 보험 하나쯤 넣어보지 뭐.	0
어 나 이벤트에 당첨됐어.	0
한 명 뽑는거였어.	0
헐 나 이벤트 당첨됐어.	0
어. 한 번 그렇게 생각해볼까?	0
치킨은 프로 없어.	0
어 완전 드디어 끝났어.	0
엥? 음 국내도 나쁘지 않지?	0
달리는 동안에는 너무 지치고 힘들었는데 결승선을 통과하는 순간 기분이 엄청 좋았어.	0
당첨자가 한 명이었는데 내가 당첨됐어. 나 운 좋지?	0
드디어 구매한 노트북이 오늘 도착했어.	0
알았어. 지금이라도 사용설명서 보고 살펴볼게.	0
할 거 많아. 영화도 다운받고 프로젝트도 해야 돼.	0
그런 게 있으면 지금 당장 가입해야지.	0
나 드디어 프로젝트 끝났어.	0
당연하지. 한 달 간 엄청 고생했잖아.	0
그렇잖아도 내일 만나기로 약속했어.	0
알았어. 내일 만나서 여행계획 세울거야.	0
헐 나 이벤트에 당첨된 것 같아.	0
한 명 뽑는데 그게 내가 된 거야.	0
당연히 맘에 들지. 아주 비싼 향수거든.	0
내가 이번에 마라톤 대회 나갔었잖아. 근데 그 곳에서 내 기록이 많이 단축됐어.	0
맞아. 희한하게 결승선을 통과하는 순간 힘든게 싹 사라지더라.	0
같이 마라톤 준비하는 모임이 있어.	0
딱 한 명 뽑는 거였어. 내가 당첨됐어.	0
아니 이제 자랑할라고.	0
드디어 구매한 노트북이 도착했어. 뜯어봐야지.	0
친구한테 자랑했더니 너무 좋아하더라고. 약간 부러워하는 거 같기도 해. 정말 너무 행운이었어.	0
알았어. 제품에 문제가 없는지 여기저기 꼼꼼히 살펴볼게.	0
오늘 최종발표를 마쳤으니까 이제 완전히 끝난거야.	0
너의 말대로 여행을 다녀오는 것도 의미가 있을 것 같아.	0
나 축하해줘. 기분 좋은 일이 생겼어.	0
내가 10km 마라톤 대회에 출전했는데 거기서 예전의 내 기록을 훨씬 갱신했어.	0
내가 달리는 운동을 좋아해서 매번 마라톤 대회에 출전하고 있어.	0
함께 달리는 크루가 있어서 큰 힘이 되고 있어.	0
함께 달리는 크루가 있어서 내가 힘들고 지칠때마다 큰 도움을 받아.	0
내가 좋아하는 인플루언서가 진행하는 이벤트에 당첨되었어.	0
당첨자는 한 명 뽑는건데 내가 당첨됐어.	0
선물이 내가 갖고싶었던 향수라서 너무 마음에 들어.	0
주변 사람들한테 이벤트에 당첨돼서 비싼 향수를 받았다고 자랑했어.	0
나 프로젝트 드디어 끝났어.	0
응. 한달간 고생했잖아. 완전히 끝냈어.	0
신나는 음악 듣고 싶어.	0
그렇잖아도 친구들이랑 약속했어. 만나기로.	0
알았어. 내일 만나서 여행계획 세울게.	0
헐 나 이벤트에 당첨되었대.	0
유명한 인플루언서가 하는 이벤트야.	0
한명 뽑는데 그거에 내가 됐어.	0
당연히 맘에 들지. 비싼 향수야.	0
아직 말 안했어. 향수 오면은 같이 할라고.	0
마라톤 대회 이번에 출전했잖아. 내 기록이 엄청나게 향상된거야.	0
아니. 일반인 중에서 좀 잘 뛰었다고.	0
결승선을 통과하는 순간 힘든게 싹 사라지더라고.	0
운동도 같이 하고 같이 대회에 나가는 사람들도 있어.	0
드디어 구매한 노트북이 오늘 왔어.	0
비싼 건 못샀어. 알바비 모아서 산거야.	0
알았어. 사용설명서 보고 살펴볼게.	0
영화도 다운받고 프로젝트도 해야 돼.	0
당연히 보험에 가입해야지.	0
최종 발표를 마쳤으니까 이제 완전히 끝났어.	0
신나는 음악을 듣는 거 좋아.	0
오랜만에 친구들을 만나는 것도 좋을 것 같은데.	0
한동안 못갔던 여행을 떠나는 것도 의미가 있을 것 같아.	0
드디어 구매한 노트북이 도착했어. 뜯어봐야지.	0
200만원 정도 하는 노트북을 샀는데 배송이 늦어져서 걱정하고 있었어. 근데 오늘 도착했어.	0
노트북을 꼼꼼히 살펴봤는데 작동도 잘되고 문제가 없어.	0
노트북으로 동영상을 보면서 중국어 공부를 할 거야.	0
알았어. 노트북 매뉴얼도 잘 살펴볼게.	0
프로젝트 끝났어!	0
완전히 끝났어요. 너무 기뻐요.	0
그래야겠어요. 제가 좋아하는 음악으로요.	0
그럴려구요. 이번 주말에 친구 오랜만에 만나요.	0
네. 오랜만에 긴 잠을 자야겠어요.	0
완전히 끝났어.	0
그거 좋지.	0
헐 나 이벤트 당첨됐어.	0
어떤거였는지 잘 생각안나는데 스벅쿠폰이 당첨됐어요.	0
이제 하려구요.	0
나 드디어 노트북 샀어.	0
싼 거 샀어.	0
그래. 확인해볼게.	0
보려고 해.	0
그거 찾아봐야겠다.	0
나 드디어 프로젝트 끝났어.	0
응 완전 신나.	0
그것도 좋은 것 같다.	0
대답 고마워.	0
드디어 구매한 노트북이 도착했어. 뜯어봐야지.	0
싼 걸로 샀어요. 한 50만원 대였던거 같애요.	0
네. 배송이 일주일 늦어서 너무 기뻐요.	0
유튜브를 맘껏 즐길 예정이에요.	0
어 그렇구나. 몰랐어요. 알려줘서 감사합니다.	0
마라톤 대회 출전했는데 기록을 많이 갱신했어.	0
아니에요. 매일매일 좀 많이 연습했던 그게 있던 거 같애요.	0
네. 원래 뛰는게 안좋아해서. 근데 운동때문에 시작했어요.	0
아니요. 매일 혼자 연습했어요.	0
나 드디어 프로젝트 끝났어.	0
완전히 끝났어. 속이 너무 시원해. 그동안 고생을 많이했거든.	0
그래. 신나니까 음악도 듣고 충분히 좀 쉬어야겠어.	0
그래. 그동안 친구를 못만났으니까 못다했던 이야기도 하고 재밌게 놀고 와야겠어.	0
여행 너무 좋지. 너무 가고싶다. 그런데 갈 사람이 없어.	0
나 이벤트 당첨 됐어.	0
인플루언서가 이벤트를 하는 걸 보고 신청했는데 당첨이 됐어.	0
한 명 뽑는 거였는데 운이 좋게도 내가 당첨 됐어.	0
너무 맘에 들어. 그 동안 내가 사고 싶었던 향수야. 비싸서 못 샀거든.	0
친구한테 얘길 했더니 너무 좋아하고 부러워하드라. 이런 일은 처음이야.	0
나 축하해줘! 기분 좋은 일이 있어.	0
마라톤 대회에서 기록을 갱신했어! 기분이 좋아.	0
선수는 아니고 내가 운동을 좋아해서 조금 연습을 많이 했어. 그랬더니 결과가 좋아.	0
기분이 너무 좋아! 뛰는 동안에는 숨이 막힐 정도로 힘이 들었거든. 그렇지만 열심히 한 결과가 좋으니까.	0
"그런 건 아니고, 나 혼자서 틈틈이 연습 많이 했어. 그랬더니 결과가 좋은 거야."	0
그래. 참고할게. 보험에 들어도 나쁘지 않을 것 같아. 잊어버리거나 하면 그럴때 필요할 수 있으니까.	0
당첨 선물이 내가 너무나 좋아하는 향수라서 마음에 들어!	0
주변 사람들한테 이벤트에 당첨 돼서 비싼 향수를 받았다고 자랑했어. 다들 부러워 해.	0
나 축하해줘! 기분 좋은 일이 생겼어.	0
내가 달리는 운동을 너무나 좋아해서 매번 열리는 마라톤 대회에 나가고 있어.	0
뛰는 동안에는 지치고 힘들었는데 결승선을 통과하는 순간 기분이 날아갈 것 같았어!	0
함께 달리는 크루가 있어서 지치거나 힘들때 큰 도움을 받아.	0
나 드디어 프로젝트 끝났어!	0
그럼. 한 달 동안 고생했는데.	0
신나는 음악 좋지. 추천 좀 해줘.	0
그렇잖아도 내일 다 약속 했어. 만나기로.	0
